"phenotype","causal_b","causal_se","causal_p"
"ENSG00000128739.21",-0.00511359562071507,0.0100563810082989,0.611107906808114
"ENSG00000257151.1",0.00913225989502317,0.0056496087555048,0.105998974341152
"ENSG00000175318.11",-0.0113948314366265,0.00775875269630506,0.141929869136198
"ENSG00000212664.5",0.000613258801952595,0.00408279113062406,0.880602270567751
"ENSG00000261423.1",0.00458510148917452,0.00681424969398114,0.501030251743528
"ENSG00000260144.1",-0.00491439851982338,0.00606244367378396,0.417578201847527
"ENSG00000137817.16",-0.00316607844797853,0.00754524380067456,0.674768571404237
"ENSG00000278570.4",-0.00486933225987619,0.00707569317859961,0.491341062871595
"ENSG00000213614.9",-0.00618175462844862,0.00602715284341886,0.305056174528746
"ENSG00000259430.1",-0.00411262914981068,0.00329998096220416,0.212669527688979
"ENSG00000259540.1",0.00120861344249402,0.00257589616746486,0.638925863997732
"ENSG00000140471.16",-0.00479207939755264,0.00360619262987126,0.183898348118506
"ENSG00000241362.2",-0.0063712571670091,0.00437602153806226,0.145407161805806
"ENSG00000131871.14",-0.00760864553562577,0.00707925328112669,0.282472876542753
"ENSG00000140526.17",0.0138580265644763,0.00749975747640562,0.0646317691318223
"ENSG00000258384.1",-0.00274844734825013,0.00611765377358361,0.653240546952984
"ENSG00000214433.4",-0.00178237626075431,0.00354589568291476,0.615204063564027
"ENSG00000140575.12",-0.00121343984114338,0.00508038456171457,0.811223425761624
"ENSG00000128849.10",0.00191624770117285,0.00810906094482156,0.813192557472466
"ENSG00000270964.1",0.00212205396196012,0.0043752153152279,0.627664261387942
"ENSG00000189227.5",0.00755234504923723,0.00576442914145573,0.190140507653844
"ENSG00000185596.16",0.00220131487409032,0.00344463579361025,0.52278655848569
"ENSG00000183475.12",0.00542711690133512,0.00408523580555136,0.184022589612652
"ENSG00000259604.5",-0.00325644787368433,0.00307352285376097,0.289364663703183
"ENSG00000154227.13",-0.00370684879570265,0.00395886263252052,0.349097202819737
"ENSG00000232386.9",-0.0152251306470488,0.00456822167447765,0.000859658024934817
"ENSG00000140479.16",-0.00281326199572079,0.00482326430504389,0.559712025760701
"ENSG00000258676.4",0.00149541719024336,0.00464150969984984,0.747313789802941
"ENSG00000258831.1",-0.0068559832281362,0.00391450541495641,0.0798718247962316
"ENSG00000260521.2",-3.30455039232712e-05,0.0038169049368397,0.993092264952953
"ENSG00000128965.11",-0.0125640979346542,0.00666769923056143,0.0595213201094766
"ENSG00000247556.6",-0.0130923505075394,0.00650405426185098,0.0441196554512316
"ENSG00000137804.12",-0.00792108911415541,0.00572582386197542,0.166543086376605
"ENSG00000259584.1",0.00787665037376476,0.00351850553401222,0.0251796613328256
"ENSG00000128989.10",-0.0154467050741348,0.0103561639026404,0.135817944414963
"ENSG00000259642.2",0.00379430788779684,0.00473724559149026,0.423159244261516
"ENSG00000197535.14",0.00765336156620606,0.00717515107466869,0.286130752299028
"ENSG00000157021.9",0.00786704289080947,0.00552082548210934,0.154164187026186
"ENSG00000166073.10",-0.00507248729586316,0.00476938340901885,0.287531693662715
"ENSG00000128944.13",0.000670742258514076,0.00376174422698948,0.85848252246304
"ENSG00000140323.5",0.00302541024761699,0.0029218205726569,0.300457026437551
"ENSG00000279409.1",-0.00278233984797351,0.00576264725292852,0.629221268919371
"ENSG00000166922.8",-0.00188343727083923,0.00384103876979568,0.623889215118042
"ENSG00000244952.2",-0.0114513166711788,0.00334022722467032,0.000607363373940406
"ENSG00000258484.3",-0.000680350527948679,0.00346020256010889,0.844123674293145
"ENSG00000212766.9",-0.00538137297678701,0.00384232651570528,0.161348481109945
"ENSG00000242276.2",0.0088487579613345,0.0037077560744392,0.0170071360631228
"ENSG00000259744.1",-0.0102609988751002,0.00451994811065949,0.0231979645743656
"ENSG00000259668.5",-0.0208613745588608,0.0072273352459128,0.00389609039681305
"ENSG00000128731.15",0.00772630790747776,0.00912157584276427,0.396974763021489
"ENSG00000157470.11",-0.0061334041049076,0.00601826684917477,0.308140637341791
"ENSG00000259378.1",-0.00457706566203092,0.00473466657404521,0.333687322219102
"ENSG00000183578.6",0.0191227502070919,0.0131638171768324,0.146313967293595
"ENSG00000259577.1",-0.00319128106478219,0.00370950385232138,0.389624450465926
"ENSG00000137764.19",-0.00944990694122223,0.00486828402625475,0.0522441358972442
"ENSG00000103599.19",-0.0192313121956823,0.00504845424503422,0.000139334501200516
"ENSG00000033800.13",-0.0139577707416733,0.00621225560563089,0.0246520414450392
"ENSG00000188779.10",-0.0067100849631751,0.00448267510094223,0.134421102901416
"ENSG00000128973.12",-0.0260246875179927,0.00802193974237791,0.0011778562275484
"ENSG00000275695.1",0.00530480328001446,0.0041696186147274,0.203283796662626
"ENSG00000228141.7",0.00137573852688206,0.00434791256592819,0.751688620075999
"ENSG00000259429.5",0.00371379468723893,0.00522981049787959,0.477629528482179
"ENSG00000276710.4",-0.00729476896201388,0.00420628474502293,0.0828729066217974
"ENSG00000255769.7",-0.00762625810282022,0.0037284012669428,0.0408105209275824
"ENSG00000259308.3",0.00404603999894358,0.00536897621145636,0.451091734845029
